idx,sar_id,obl_id,eli_id
12406,1199259553759744000,1199323269985456128,
12407,1199350729879756801,1199351071103172609,
12408,1195531729718652933,,
12409,1195404545813176320,1195429842206044160,1195038009890136064
12410,1199353461583646721,1199354105757655043,
12411,1199341161183268864,,
12412,1199332043085303808,,
12413,1199331733067333637,1199332830469181441,1199310533939191808
12414,1195342144178925568,1195408857339760643,
12415,1199325412184252416,1199351676915851264,1199324269890744322
12416,1199355643179651072,1199355910306422784,1199343286621593602
12417,1199349425057017856,,1199333782752546826
12418,1199339488121475073,1199344135171268608,
12419,1195564960966991872,1195565813362806786,
12420,1195576089130614785,,1195570291872694274
12421,1199348768103157760,,
12422,1195548812993028096,1195549201922347008,1195489217939492864
12423,1195569737067122688,,
12424,1195565587306549249,,
12425,1199183476060241922,1199349751222808578,
12426,1199335036828315648,,1199278370502123522
12427,1199344336111980551,1199345350546345985,1199343574250188800
12428,1195576278277079040,,1195456786926571521
12429,1199342354651435008,1199348552553484288,1199332797552451584
12430,1199336610736857088,1199352810673979393,
12431,1199305307710726146,,
12432,1195571399881940998,,
12433,1199131776364548097,1199145510277435392,1198637156593471488
12434,1198944834385567744,1199152593076965376,1198928020435881984
12435,1195553552724189184,1195564835632640000,
12436,1199350990312542209,1199351720939343873,1199350341537607680
12437,1195509630085955584,1195515996368445443,
12438,1199341881403953152,1199342171180032001,1199333916160585729
12439,1199151530215124992,1199329889998057472,
12440,1198991087810990080,1199257295353331713,1198961113058041856
12441,1199174321010356224,1199338644768575493,1198982903830654976
12442,1195552139176808448,,
12443,1199342356916424704,1199351114413592578,
12444,1199355967814717440,,
12445,1195562958668980224,1195565302328614912,
12446,1195579314345037824,,1195392489529757698
12447,1195565081947451393,1195565409434505216,1195557818184720385
12448,1195472466799472640,,
12449,1195580717746532352,,1195580356763758597
12450,1195534125735788544,,1195532879171850240
12451,1199337695291432966,1199340644734357505,1199289098512547840
12452,1199347235550416896,1199348312320565252,1199288272003981312
12453,1195579627613413376,,1195579422486728705
12454,1199343108212719617,,1199039691741442050
12455,1199349010479243269,1199350967038287872,
12456,1195560383945285632,,
12457,1195502683660201985,1195503322603675649,1195498185952808960
12458,1199344427510091778,1199344618409578496,1199143616301547521
12459,1199323765236289536,1199350959652118530,
12460,1199341530055528449,1199341923808337920,
12461,1195562908651900929,,
12462,1199319030768775170,1199337277777940486,
12463,1199007539649744898,,
12464,1199338881386192896,1199349664060968960,
12465,1195567170341818368,,
12466,1199335502702424064,1199339825159004160,1199047519474536448
12467,1195557084848381952,1195557414088503296,1195552802568728576
12468,1199108000037982210,1199327036571078656,
12469,1199336116890943488,,
12470,1199346042765856771,,
12471,1195554305354297345,,
12472,1199342399006244864,,1198659857538277376
12473,1195584575398961152,,
12474,1195562342077087744,,
12475,1195553642704560128,1195557111649853441,1195551896259330048
12476,1199040066137608193,1199340866868932609,
12477,1195342342242193408,1195377294203768833,1195313973580558336
12478,1199356218927697926,,
12479,1199353961993658368,1199354066654105600,1199352595783045120
12480,1199348645532880896,1199348977642065921,1199348279038767104
12481,1199338814990192640,1199342636668084225,1199315987906080768
12482,1195572737919442945,1195573174706081792,1195571674772627456
12483,1199355865985359872,,
12484,1195484678561640448,,
12485,1199074060807933955,1199328223844286472,
12486,1199191173451137024,1199267198461722624,1199105480091549696
12487,1199329613303947270,,
12488,1195569337433804801,,1195420211203203072
12489,1195542707441025024,,
12490,1195524641088884736,1195559334886948864,
12491,1199347272443498497,1199347390056022017,1199336776260698113
12492,1199335152318586880,1199343666847875074,1199334924395991042
12493,1195575444780802048,1195576141395968000,1195459037988564993
12494,1195557166960324608,,
12495,1195560164180418560,,
12496,1199348729989328904,1199349663838552065,
12497,1199346512343355393,1199347048765513730,
12498,1195579021137993728,1195579117242073088,1195186714475552769
12499,1199315864807510016,1199318495965712387,
12500,1195577537835020288,1195577857172365312,1195576305850257408
12501,1195552954146791425,,1195359385024942080
12502,1198904337067626498,,
12503,1195576694117031936,1195576974841745408,
12504,1195540271179563008,,
12505,1199315614847963139,1199342874115985414,1199314915992985600
12506,1199350101988147200,1199350762729431041,1199343464707547138
12507,1199194214757740546,1199344313433387009,1199182560024248320
12508,1199135811939241984,1199341776206565383,
12509,1195582797471076352,,
12510,1199003694286561287,1199313842930638848,
12511,1195483950258352128,,
12512,1195285563458252801,,
12513,1198565639448748034,1198752469989416960,
12514,1199350952446373888,,
12515,1152343656403230720,,
12516,1199136627660066816,,
12517,1195565645636628480,1195565946552778752,1195565439226535936
12518,1199348261955358723,,
12519,1199353390238765056,,
12520,1199346769504526343,,1199343556747350016
12521,1192371204797206528,,
12522,1199314496516435968,1199357826793197568,1199108273993142272
12523,1195442464301076480,1195566532048211968,1194900259488448512
12524,1199349994567979008,,1199118369192075264
12525,1195518489408094210,1195527099823603712,1195433868427452418
12526,1199165720191553536,,
12527,1199116180788776961,,
12528,1195559156146552832,1195562131959296000,
12529,1199293311879696385,1199339795044061184,1199291876664336384
12530,1195575768404893696,1195576035779084288,1195572956103106562
12531,1199093561657982977,1199329059798421504,
12532,1195577234804707329,1195577837207638017,
12533,1195569154138529792,,
12534,1195568556009836544,,
12535,1199332588583710722,1199332773422497792,1199332129156608001
12536,1195400849264201728,,
12537,1195565982842007552,,
12538,1199267238999724032,,
12539,1199331537659056128,,
12540,1199156765973078016,1199307920716050432,
12541,1199340807179796483,,1181606971717378048
12542,1199352010992164866,1199352236910010369,
12543,1199342476261122048,1199342598239817734,1199317427026366464
12544,1195563683449114629,,1195563074482298883
12545,1195516923729104896,1195519738904039424,
12546,1195489798192029696,,1195244746328793089
12547,1199350356083445760,1199355098855608322,
12548,1199348116320870401,1199348902069252096,1199347666783596545
12549,1195557845011484673,1195558807096692738,1195552548884811776
12550,1195430798083706881,1195438410028195840,
12551,1199339316033376256,1199342146316206083,
12552,1195579836816904193,1195580211653496833,1195577758816112645
12553,1199353232637779974,1199354504849903616,1199347701235666949
12554,1195563513881792512,1195574255896760320,1195504997892538373
12555,1199052478530097155,,
12556,1195583033128013824,,
12557,1199075829512384518,1199317537835683840,1198606821554032640
12558,1199060766583853065,1199067002419187713,
12559,1195571911738048512,1195573318952210432,
12560,1195571444035526657,,1195558800801062912
12561,1199306700521705472,1199354194936946689,
12562,1195558477814517760,,1195417249181556739
12563,1194875109124784128,1195297570274324480,
12564,1199340930517499905,1199341174248464385,1199056801825722368
12565,1199341316825419778,,
12566,1199342050186915845,1199347375652904960,
12567,1199340758819430408,1199342702187278340,
12568,1199011494962192384,1199307577474961408,1198940602974400512
12569,1199343383841394689,,
12570,1199348927746588672,1199350749966282753,
12571,1195576406874312705,,
12572,1195182544045498368,,
12573,1199270901801529344,,
12574,1195559039322796033,,1195558796413849600
12575,1199152225232097282,1199260168472666112,
12576,1199350891754795008,,1199350431014670336
12577,1195576055253393408,1195576192377720832,1195574408871600128
12578,1199345204957831168,,
12579,1198293871681327104,1199306650135347201,
12580,1199344089566601216,,1199338429445636098
12581,1199341710750277632,,1197592787367211013
12582,1199353690739630080,1199355816731525120,
12583,1195013930344681473,,
12584,1195503957868732417,,
12585,1199164103547334663,,
12586,1199331457090473984,,1199327939755679746
12587,1199345320615743489,1199351812870070273,1198735226203193345
12588,1195539319789735936,1195558921848549376,
12589,1195525816416788486,1195548539079671808,
12590,1195556826902720512,1195556957194616832,
12591,1195531719929036801,1195562125030088704,1195531388058910720
12592,1194816970400632833,,
12593,1195150860843724805,1195561540574941184,
12594,1199198980154036224,,
12595,1199104548020858880,1199320882969227264,
12596,1195575865368662017,,1195575082455830528
12597,1198690590533332993,1198796330967027712,1198645193399885825
12598,1195572100783722496,,
12599,1195579307705257984,1195579692566425601,
12600,1199324415789555712,1199344494086258688,
12601,1199355142891622400,1199355834154803202,1199352653031071744
12602,1199038972460036096,,
12603,1199106625249959936,1199187032074903552,1199102628426158081
12604,1199250716549951492,1199253365919666176,
12605,1199347335043538945,,
12606,1195525032719597568,1195530500573728769,1195522999555887104
12607,1194791612175572996,1194796236404133889,
12608,1194902800330825728,,
12609,1199355179155574784,1199355370730332160,1199354679051849728
12610,1199343815695331329,1199344953542885377,
12611,1195576445084454912,,
12612,1195524238544785409,1195574307122008064,
12613,1198988152112857092,,
12614,1195566318881255424,1195566834604552192,
12615,1199343317831438336,,1199342063029866498
12616,1195457528756396033,1195459888421445634,
12617,1195559399110139904,1195566188941783042,
12618,1195455417289236481,1195559265701900289,
12619,1199334269052547072,1199335643308052481,
12620,1199343703850012674,1199344004279590914,
12621,1199346952967614466,1199353609772765189,1199299939983151104
12622,1199343583410606086,1199345902047002625,
12623,1199352711113777152,1199356742225842176,1199095166864367616
12624,1195548128914657282,1195557857661464576,1195547086172884992
12625,1195578638575554565,,
12626,1199340103623069698,,
12627,1199285812388618240,,
12628,1195572595715977217,1195573273117020161,1195569980579995648
12629,1199344647119622144,,
12630,1199341076852531203,1199344459273474048,
12631,1199358155446206466,1199358345326583808,1199357871554793472
12632,1199230423412494336,,1199227415031173120
12633,1199353520123777026,,1199351343955218434
12634,1199273739239788544,1199342732054917122,
12635,1195576017588543489,1195576896098045953,
12636,1195430840257396737,1195454450820931585,
12637,1199244570225192960,,
12638,1195570074175725569,1195577170745147392,1195531936376279040
12639,1199357140571500544,1199357284096380935,1199355388233162752
12640,1199331691401269249,1199347204382547968,1199330780092280833
12641,1195576955132928000,1195577146724569088,1195576180541394944
12642,1199342070164422656,1199352081297133568,
12643,1199214884283699202,1199349990839205888,
12644,1199334372488425472,1199356713624915968,
12645,1199305426157875201,,
12646,1195562400138891264,,
12647,1199350572421406720,1199354074757582848,
12648,1195561573030477824,1195561752043368448,
12649,1199356203941466113,1199356402524930048,
12650,1199340243846979591,,1199339545549922305
12651,1199343442322571264,1199345219033894913,1199341463445704706
12652,1199342070021775361,1199354718121865218,1199299643424870401
12653,1199053761215254529,,
12654,1199246398430072832,1199346129546014723,1199176391863996416
12655,1199072551206555649,1199129926579953664,1198803564971216896
12656,1199341495515353089,1199343537260679169,
12657,1195559938837237761,,1195220223902863360
12658,1195566819978952704,,
12659,1199353545339940865,,1199352074342940672
12660,1195566510057517056,1195568430109380608,
12661,1199354959080370176,,
12662,1199137944226979841,,
12663,1195480890811572224,1195532725085622272,
12664,1199334806053621760,1199355656509296640,
12665,1199338596466974720,1199341261208997888,
12666,1195562284392894464,1195565059113656321,
12667,1199343962735071233,1199355443736403968,
12668,1195574175345324032,1195574815446441986,1195571214879744001
12669,1199346719483297798,,1199223870756130816
12670,1198975703552790529,1199265497591767040,1198905051839913985
12671,1195577864973893632,1195579490535129088,1195577355290497025
12672,1199317606991368193,1199317920851120130,1199317238597246981
12673,1199306476474568705,1199351524683419648,1199299708671401984
12674,1195566125116866560,,1195358095246934021
12675,1199332112521777154,,
12676,1197168483970306048,1199354597623685120,
12677,1199338267512102912,,
12678,1199354064208846853,,1199184473377693703
12679,1195521502634037248,1195531323701702656,1195469550009167872
12680,1195562867233308672,1195563149660962822,1195561294260293633
12681,1199352161957629955,,
12682,1195576181174800385,,1195493731664723968
12683,1199326973887168518,1199356146345054208,
12684,1199346460682121218,1199347480627859458,
12685,1199345739706404866,1199346629469294593,1199344796986249221
12686,1195573849556840449,,
12687,1199003871881940995,1199327412393254912,
12688,1199185534569996288,1199198076671447040,1199150176033574912
12689,1195152029615828992,1195476172576116736,
12690,1199344764891484167,1199345882375704578,
12691,1199342158542565386,1199342394107260929,1199209123851702272
12692,1199340663201861632,1199345124158738434,
12693,1195513213070086144,,1195504585663602688
12694,1199356646230646789,1199357374198403072,
12695,1199355486795161606,1199357309144764418,1199354624739860481
12696,1199349836795064320,,
12697,1199342864762732544,,
12698,1199053578897412098,1199322733429084160,
12699,1195562840913956865,,
12700,1199306893245788160,1199328642083491841,
12701,1199291632996110336,1199304953732272129,
12702,1199351894679937024,1199352087664058368,
12703,1199080556224491527,1199279589194944517,
12704,1195566866183397376,,
12705,1199073440998854657,1199296305706737664,
12706,1199353783454584833,1199353960470941696,1199353416247431168
12707,1199338016159911936,,
12708,1195231743114014720,1195287994724339712,
12709,1195551470671687680,,1195551068148551680
12710,1199236564804603905,1199348967227584529,
12711,1199328989006979074,1199329715452076033,1199322677871349760
12712,1199341659734994946,,1199282470274748417
12713,1199342208119234561,1199342682608324608,1199191063501643776
12714,1199345915535904770,,
12715,1195571269929963520,,
12716,1175950011470897152,,
12717,1199323832735141889,1199354138611650561,1199192758990323712
12718,1199351250048864256,,
12719,1199070275159101440,1199333629458911232,
12720,1195576944856850432,1195579037030264832,
12721,1195565715752919041,,1195564672000200704
12722,1195555985475039232,,1195198194143178752
12723,1195502988489633793,1195574356665151490,
12724,1199353710842908672,,
12725,1199071455994171393,,
12726,1195564890976448512,1195572615194271744,
12727,1195444697881182209,,1195333472862298113
12728,1199243818450771969,1199326641572515845,1199188158904188928
12729,1195555622483320832,1195556769889603584,1195443740162154497
12730,1199104192469766145,,
12731,1195583607546494978,1195584793020444672,1195375792513060864
12732,1199346997532053507,1199348257526288384,
12733,1199299750304141314,1199350858875645957,1199290381709565952
12734,1195576385588228097,,
12735,1199218325693198337,1199346036126314496,1199183984929972224
12736,1195475741129003008,1195562529088512000,1195474600278286336
12737,1199346170729881601,1199346352167124993,
12738,1199341345208299523,,
12739,1195512829719252992,,
12740,1195568369476308993,,
12741,1199337709619294208,1199342820772892672,
12742,1199346372161355782,1199349209738207233,
12743,1195335812134641664,,
12744,1199357478716108802,,
12745,1199357644072509442,1199358005063667717,1199354016897081344
12746,1195068782441631745,1195468056207728641,
12747,1199329553992208386,1199342830499418113,1199326193285259265
12748,1195570905155399683,1195571219501858816,1195544489869430784
12749,1199169988306882560,,
12750,1195577971853209600,,
12751,1195424218386591744,1195557882831360002,1195417119363493888
12752,1195569397475229697,,1195563245723148288
12753,1195558139514499072,,
12754,1195566733869760512,1195567059523866624,1195562474298208257
12755,1195511935279804417,,1195474815571890181
12756,1199297679790088192,1199316504895991808,
12757,1199344017642643457,,1199338340144709637
12758,1199265450485526529,1199266506946883585,
12759,1199304579558629377,1199349129727528965,1199098386676404225
12760,1195542694778552320,,
12761,1195566756422651905,,1195497218163322880
12762,1199346753364840449,,1199340182568349696
12763,1199307679149305858,1199350784124690433,1199011925641846784
12764,1195559009899700224,1195559182004621312,1195292116332765184
12765,1199203047014117382,1199248695310606336,
12766,1195571013381025792,1195572998251528192,
12767,1199347242898866180,,
12768,1195504459444563972,1195567568586727426,
12769,1199028761158660097,,
12770,1195560147252326400,,1195548109830422528
12771,1199186005212839936,,
12772,1199179802793500672,1199333825396051969,
12773,1195576666694803456,,
12774,1195352626260578305,1195562142415482880,
12775,1199344637367869441,1199345635805122565,
12776,1199300530444607491,1199348094355132420,1199290733993193472
12777,1199323563586674694,1199349038367199238,
12778,1199340270870908928,,
12779,1195556086595502080,1195556713795137536,1195553207923150848
12780,1195549232641519623,1195555175441850368,
12781,1195564772634181632,1195564978629005312,1195563688633094144
12782,1199353092019544066,1199356382211915776,
12783,1199089714260774914,1199145661775507456,1198997393758466049
12784,1199358029155598336,,
12785,1195565411787513856,,1195556579732606976
12786,1199345631455674368,,
12787,1195577038255448064,1195577193717387265,1195576939873914881
12788,1199352796581154823,1199352884560908289,1199352114209853440
12789,1195543015206641666,,
12790,1199355976228298752,,1199002699079069698
12791,1195459455091138570,1195584380632256513,
12792,1195277966420393984,1195435032166502401,
12793,1199336100050767872,,1199334030262652930
12794,1195563996717420545,1195565786246582272,1195547137964171264
12795,1195519553956003842,1195531961466417153,
12796,1195228904534900736,1195234779467329536,1195226183744598016
12797,1195580949141999616,,
12798,1199357909643063297,,
12799,1199352341310382081,,
12800,1195574795779182592,,
12801,1199332335923023872,1199349080649945089,
12802,1199349624013754369,1199350067926360064,
12803,1195541936796557312,1195550633857675264,1186909678770503686
12804,1199273086077603840,1199347837839929345,1199067394238558208
12805,1195469563644841984,,
12806,1199328956094259200,1199329558593449985,1199327227218927616
12807,1195470680495656961,1195568026692837376,
12808,1198658539784294400,1198775075073249280,
12809,1195573111728402432,,
12810,1199349183297150976,,
12811,1199347114670727168,,
12812,1199252953841983488,1199355635353214976,1199252357760069632
12813,1195548402517282817,1195554596246048769,1195547911066513408
12814,1195559044477595649,1195568769827033088,1195558795478519809
12815,1195530332864274432,1195565579337232387,
12816,1195574654078988289,,
12817,1195560475020464128,1195570157135056896,
12818,1199329404498919430,1199344537648254979,1199319117167120385
12819,1199355903020953600,,
12820,1195556217176723456,1195556753775022084,1195548130780962817
12821,1199344262103457792,,1199165950152650752
12822,1199140056138756096,,
12823,1195572161932476417,1195572509845778432,1195571989324259329
12824,1199342465544642560,,
12825,1195570786322374658,,
12826,1195555632784371714,1195574570889007105,
12827,1195374736437645312,1195415297265668096,
12828,1195574858526216192,,
12829,1199329076562952192,1199353099069952000,
12830,1199082726764232705,1199339799150125057,1198937578826870785
12831,1195525626221842432,1195544399712669696,
12832,1199152439502495749,1199195158362951680,
12833,1195563213619744768,1195563532122775554,1195551023097634816
12834,1199342538928181249,1199342949458305025,1199337964070940672
12835,1199340250864074752,1199346190510256130,1199338393747914753
12836,1195559158814330880,1195561089431408640,
12837,1199347949651841024,1199348335301124099,1199337433541693440
12838,1195572194346094592,1195572341645856770,
12839,1195519376860073984,,
12840,1199051892501991424,1199103553077469185,
12841,1195575191562149888,1195577546810761216,
12842,1199339277609361408,,1199326469060747264
12843,1199346848911122432,,
12844,1199352344116260865,,
12845,1195573056225173504,1195576561925283840,
12846,1195575379920146432,1195575709739048960,
12847,1195543059297161217,,1195206650464014337
12848,1195562089940570112,,
12849,1195556274798120961,,1195513597041885184
12850,1198734048622981126,,
12851,1195571465707503616,,1194829494902808582
12852,1199357221005594625,1199358426440241153,
12853,1187479442488254468,,
12854,1195555230366220289,1195571233150164992,
12855,1195251925370847232,,
12856,1199278208903995392,1199301275571150849,
12857,1195576373189980161,,
12858,1199341026130874368,1199341583482544134,1199339034880790533
12859,1199357957181448194,1199358093081100290,1199355788097183745
12860,1199350529626763264,,
12861,1199348800063594498,,1199348379630940160
12862,1198994790639120388,1199315275105087491,
12863,1195547925998235648,,
12864,1195549902706790400,1195552202930216961,
12865,1199346006002765824,1199346773577236481,
12866,1195470115967422464,,
12867,1199245821423865856,1199352019942694913,1198761306230120449
12868,1199318914330759168,1199331904551604226,
12869,1199347135038148608,1199348134675144704,1199343347292205058
12870,1195580519007703041,,1195423856686616576
12871,1195568333829136384,,
12872,1195563038784405506,,
12873,1198970299544457216,1199352041220558848,
12874,1199314611654127617,1199317444915015680,
12875,1195473646480973825,1195568264409239553,
12876,1199305557942919168,1199306300104024064,
12877,1195565353260204033,1195567295789240320,
12878,1195571698306867201,,
12879,1195470131935285249,,
12880,1199333288139264000,1199343789627719680,
12881,1199212666549657600,,
12882,1195572297295433730,1195572718583853057,
12883,1199049733161005057,,
12884,1199281742881972224,1199349469361213440,1199281385967632384
12885,1195565803434848256,,1195564392860897280
12886,1199335943414722560,1199339321817354240,
12887,1195562873012940800,1195565132929097728,
12888,1195564410653331457,1195564777210306560,1195560529089171457
12889,1195535089335070720,1195569230382419968,
12890,1195574396817039360,,1195566052261806080
12891,1195546711671721984,,
12892,1195526300716417025,1195545022076243968,
12893,1199344340511805444,,
12894,1198059266827071488,1198895368190087169,
12895,1195215070084493313,,
12896,1199356482996908034,1199356639331139588,
12897,1199351812572241920,,
12898,990935664404418560,1199328035893366785,990889140140019713
12899,1195053573022859264,,
12900,1199341528256110592,1199346979765026817,1198980747572498433
12901,1199341629850578945,1199344735292293120,1199011260446236677
12902,1195555054553587712,1195556065691230208,1195554747161481216
12903,1195552141672214528,1195563966942121984,
12904,1195084221360091141,,
12905,1195566248446365697,1195567850603208705,1195565431668396032
12906,1195443818558099456,,
12907,1195581214519726080,,
12908,1199345871969669122,1199346005910540290,
12909,1195573050252640256,1195574540958601216,
12910,1199291777041068032,1199353096821854209,
12911,1195541400667844611,1195543094503960577,
12912,1195574441721253888,1195574667500589056,1195573064450240512
12913,1195557814929899522,1195559690899341317,1195555174137257986
12914,1195470505421221890,,
12915,1195466417845358592,1195570843574665216,1195440556261949440
12916,1199084590234841088,1199307025886449664,1199075741616488448
12917,1199110246020603904,1199349867337932800,
12918,1199333299136524288,1199349867291856897,1199232692530950145
12919,1199328728712654848,,1199295050389307392
12920,1195428602348736512,1195516037661253633,
12921,1195558696102715393,1195560496516210688,
12922,1199284953462136833,,
12923,1195542460367360001,1195548333194055680,1195345778551775235
12924,1195450051973259264,,
12925,1199312302903873542,1199341731767939072,
12926,1195190983396184065,,
12927,1195195726181081090,,
12928,1199346589375926275,,1199131746966659072
12929,1195558286789095425,,1195556191742640130
12930,1195573707269451776,1195573806678650885,
12931,1195453719862763523,1195582402371960832,
12932,1199331040361238529,1199336342624169989,1199267541887021057
12933,1195565761995182081,,
12934,1195560161953361920,1195564542312558592,1195556496505004033
12935,1199346376724774912,1199346911943069699,1199344085959495683
12936,1199332181094604802,,
12937,1195575016668192769,1195575715112112128,1195574726015406080
12938,1199345179586482176,1199346094817210375,1199342659979988995
12939,1195426086852554752,,
12940,1199339464507588609,,
12941,1195556948055404544,1195571928955674625,
12942,1199350521863098368,1199350767582269443,
12943,1199354704595234816,,
12944,1195566712667533314,,1195561260328218624
12945,1195541783846850561,,
12946,1199039182686932992,1199079728239366146,
12947,1195465810233315328,1195523828757065728,
12948,1195578036437094401,1195578177646743553,1195577835571892224
12949,1199335713503879168,1199344019962130433,1199333816638328832
12950,1199344106914242560,,
12951,1195574263593484288,1195574485296005123,
12952,1186745158861312002,,
12953,1199334850303410178,,
12954,1195220223902863360,,
12955,1199349727550038017,,
12956,1198858212541423616,1199341608711311361,
12957,1195529935055572992,1195582725064781824,1195517039034564608
12958,1195577564057735169,1195577721570639872,
12959,1195558395304120321,1195559871921500160,
12960,1199101438560878592,1199127335087177729,
12961,1199340549481750528,,1199077810897334278
12962,1199340377200680970,1199343759139295233,
12963,1195108256638738432,,
12964,1199077508873719808,1199341732040589312,
12965,1199312831784640514,,1199308432161099776
12966,1194772044547645441,,
12967,1195512544544329734,1195524908123664385,
12968,1195523310882177024,,
12969,1195577898591232005,,
12970,1199355946473906176,1199356912929607680,
12971,1199328482473496578,,1199310285355573250
12972,1199160525042663425,1199349343678910464,
12973,1199341645600178178,,1199341371401748481
12974,1199341546899787777,,1199339545692557312
12975,1199355524300455936,1199356331993391104,1199354769304801280
12976,1199266148627316737,,
12977,1195554702727012352,,
12978,1199336667649327104,,
12979,1195570105259704320,,
12980,1195576316759666688,,
12981,1198808358012125184,,
12982,1195561454998560769,1195562336528076800,
12983,1199144357670084609,1199355460836397059,1199141343991336962
12984,1199338645532004355,,
12985,1199297470540505088,1199298976073342978,
12986,1199329300689883136,1199350026373419009,1199101503652413440
12987,1199106604328726529,1199343871164997632,1199105139757518848
12988,1199354005354401792,1199356412893290496,1199328745942851586
12989,1199356163365593088,,1199354743010652160
12990,1195557136929046528,1195558105897152512,1195550125730521088
12991,1199340651755687938,1199358891064205312,1199304661867671552
12992,1199112331600510977,1199112794441994240,1199077779054219270
12993,1199342717597179904,,1199341020384657409
12994,1195566049921568769,1195566215919357953,1195565197861085184
12995,1199338969420288004,,
12996,1195573545356550145,1195574908572426240,
12997,1199342099172229120,,
12998,1195585080183287808,,1195009912838987776
12999,1199342314209992705,1199343032320937990,
13000,1195576807829000193,1195577670320439296,1195542950572384256
13001,1199343669569978374,1199345257747345419,
13002,1195572957822648325,,1195572623549222912
13003,1199345038716633091,,
13004,1199354000568725505,,1199353114723332097
13005,1199350138361335809,1199351603771445251,
13006,1195560170715267072,,
13007,1199350125664976898,,
13008,1195534539155812353,,1195485771853180929
13009,1195573029990027271,1195575541413212160,
13010,1199348068920913923,1199348348559323136,
13011,1199333321827897345,1199356155350454276,
13012,1195581190734012421,,
13013,1199316824275537921,1199343716579758092,1199311993481678849
13014,1195583114090876928,,
13015,1199113544920424449,,
13016,1195570701563875328,1195571586759299072,
13017,1199339746872287232,1199357939473092608,
13018,1195561890744852480,1195562070554632192,1195561329253343233
13019,1199168479305388032,1199347696605126656,
13020,1199347385060642816,1199351703633612800,1199346276501843972
13021,1195525006383448064,1195556413205991424,1195298652782092288
13022,1194988103112568834,,
13023,1195370121134530561,1195453946162274305,
13024,1195557127638671361,,
13025,1199326721796759552,1199338020568272896,
13026,1195556991248338944,1195559519679582208,
13027,1199345110766325766,,1199156547483512832
13028,1195568581045555201,,
13029,1199120355689992192,,
13030,1199340149710061568,,
13031,1199333220069904385,,
13032,1195549958415339525,,
13033,1199353588054519808,1199354634592120833,1199162126373277697
13034,1199346575954206720,1199347186724589573,
13035,1199341639501615109,1199342855656886277,
13036,1199284104040079360,1199313120507809794,
13037,1199357158397222912,,
13038,1199275607357562881,1199326259144200192,
13039,1199273148744683521,,
13040,1199153125346750465,,
13041,1195560987971244032,1195561148713709568,1195557282978914305
13042,1195544378166501377,1195556900202369024,1195543825592176640
13043,1195577721666953217,1195578134684479488,1195565057649840128
13044,1199352597703876608,,
13045,1195577206623346688,1195577288693342209,1195573810092814336
13046,1195516887905505280,,
13047,1199350469421867008,,
13048,1195564775519899648,1195567832538533888,
13049,1195561568294985728,,1195301847399108609
13050,1194828008202260480,1195550945360465921,
13051,1197639390916468738,,
13052,1199024978852601856,,
13053,1199042772042469378,,
13054,1195553342388203520,,
13055,1195555265912815616,,1195423880707559424
13056,1195279015893962752,1195558340555767808,
13057,1195398708789051392,1195556643922235392,
13058,1195580351562711041,,
13059,1195523731243896832,1195576214641086464,
13060,1195318102084505600,,
13061,1195499067725504512,1195535143525634049,
13062,1195567448688332800,1195567592628469761,1195471753855864837
13063,1195582528934957056,1195583740291928064,
13064,1199346400510693376,1199350393219821569,
13065,1199357385724305408,1199358619935854592,
13066,1199355957341503488,,
13067,1199328710794584064,1199346512699916294,
13068,1195572049500135424,1195572708970500096,
13069,1199343282767089664,1199344317166305283,1199311050434400257
13070,1199356654388686848,,
13071,1194699113423679489,,
13072,1199340829745143816,1199345336466067456,
13073,1199306326536597505,1199343540465061888,1199243462543134721
13074,1199338375955668995,,
13075,1199358517636980736,1199359030830845952,1199357740256088065
13076,1199100140298092549,1199334320500031489,1198593686864617472
13077,1045853333007798272,,
13078,1195560198909370368,,
13079,1195574368522260480,1195578220168519681,
13080,1195569354189860865,,1195549152333008896
13081,1199355374068998145,1199357449083506689,1199353443095330816
13082,1199252121486602240,,1199053588049346562
13083,1199348358994726914,1199351649992675331,
13084,1197987318537367554,1198003321602265089,
13085,1199348607931092993,1199348719650365441,1199348145953505281
13086,1195558699131125763,,
13087,1198870152655204352,,
13088,1195173824326561792,1195582669955964929,1195101539569790977
13089,1199347090607894530,1199348940253978628,
13090,1199324315029852163,1199345004004511744,
13091,1199341827658153986,1199343002264563721,1199299715134873602
13092,1199015507078402050,1199356232706011143,
13093,1195491289459875840,1195560407642996736,1195400811506847744
13094,1199302794097938442,1199329267282255874,
13095,1199328465448841216,1199335927967035393,
13096,1195567261186174976,1195574822845202432,
13097,1195173251791642628,1195362185616248834,1195145335833792512
13098,1199358450058301445,1199359281000136704,
13099,1195310312423133185,1195374153207037957,
13100,1195418947509600256,,
13101,1195556530088599552,1195556668811235328,
13102,1199347763869175809,,
13103,1199358252879958016,1199358569214283776,1199337759019692036
13104,1195555295323447297,1195577516334948352,
13105,1195380931042926595,,
13106,1199152414525476864,1199322300321030144,1198492115556339712
13107,1199347216533508096,,
13108,1195441473904414721,1195463426581127169,1195397960781172739
13109,1199095333621514241,,
13110,1199000246178762752,1199003359216160769,1198987913368866816
13111,1199253375872831495,1199339798634221569,
13112,1195568837317611520,1195569624202534913,
13113,1199345373296254977,1199352356888031237,1199343334579298309
13114,1195565892635107328,,1195535435277225985
13115,1199347510797455365,1199348731088257031,1199345689760714756
